ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-937872-33-4,No Reason on Earth: A Short Story Collection,"Haake, Katharine",Dragon Gate Pr,,1986,Social Life And Customs,Paperback,,en,,,8.0,https://images.isbndb.com/covers/23/38/9780937872338.jpg,Success,64,10.3
0-937872-25-3,"New As a Wave: A Retrospective, 1937-1983","Triem, Eve",Dragon Gate Pr,137.0,1984-08,,Paperback,Eve Triem ; Edited By Ethel Fortner.,en,,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.6 Pounds, Width: 0.5 Inches",7.0,https://images.isbndb.com/covers/22/53/9780937872253.jpg,Success,64,10.3
0-312-01105-9,The Hidden Side of the Moon,Joanna Russ,St. Martin's Press,229.0,1988,"Fantasy fiction, American, PS3568.U763 H5 1987, 813/.54",Hardcover,"The Little Dirty Girl -- Sword Blades And Poppy Seed -- Main Street: 1953 -- How Dorothy Kept Away The Spring -- This Afternoon -- This Night, At My Fire -- I Had Vacantly Crumpled It Into My Pocket -- Come Closer -- It's Important To Believe -- Mr. Wilde's Second Chance -- Window Dressing -- Existence -- Foul Fowl -- A Short And Happy Life -- The Throaways -- The Cliches From Outer Space -- Elf Hill -- Nor Custom Stale -- The Experimenter -- Reasonable People -- Life In A Furniture Store -- The View From This Window -- Old Pictures -- Visiting -- Visiting Day -- Old Thoughts, Old Presences -- The Autobiography Of My Mother -- Daddy's Girl By Joanna Russ.",en,1st,Weight: 1 Pounds,63.17,https://images.isbndb.com/covers/10/55/9780312011055.jpg,Success,80,10.3
0-7043-4003-8,What Comes Naturally,Gerd Brantenberg,Womens Pr Ltd,160.0,1987,"Fiction in Norwegian, 1945- - English texts, PT8950.B7/, 839.8/2374",Paperback,Gerd Brantenberg ; Translated And Revised By The Author. Translation Of: Opp Alle Jordens Homofile.,en,,"Height: 8 Inches, Length: 5.25 Inches, Weight: 0.3086471668 Pounds, Width: 0.5 Inches",4.95,https://images.isbndb.com/covers/00/39/9780704340039.jpg,Success,80,10.3
0-937872-20-2,Fugitive Angels,"Walker, Jeanne Murray",Dragon Gate Pr,85.0,1985,,Hardcover,,en,First Edition,"Height: 9.75 Inches, Length: 6.5 Inches, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/22/08/9780937872208.jpg,Success,64,10.3
0-14-009436-9,The Complete Prose of Marianne Moore,"Moore, Marianne",Penguin Books,723.0,1987-09-01,,Paperback,,en,,"Height: 5 Inches, Length: 7 Inches, Weight: 0.5 Pounds, Width: 1 Inches",10.95,https://images.isbndb.com/covers/43/67/9780140094367.jpg,Success,78,10.3
0-14-008547-5,Lilian's Story,"Grenville, Kate",Penguin Books,240.0,1987-11-03,,Paperback,,en,Edition Not Stated,"Height: 1 Inches, Length: 1 Inches, Weight: 0.440924524 Pounds, Width: 1 Inches",6.95,https://images.isbndb.com/covers/54/71/9780140085471.jpg,Success,78,10.3
0-939165-01-5,Women & work: Photographs and personal writings,"Michelson, Maureen",NewSage Press,178.0,1986,"Women--Employment, Women--Employment--United States, Women--Employment--Pictorial works, Women--Employment--United States--Pictorial works, HD6095 .W673 1986, 331.4/0973",Paperback,"85 Women From All Walks Of Life And Background ... Share Their Work Experiences, And Many Address The Social Issues Of The 1980's. Includes Material On Meridel Lesueur And Octavia E. Butler. Text Edited By Maureen R. Michelson ; Photographs Edited By Michael R. Dressler & Maureen R. Michelson.",en,First Edition,Weight: 2.7 Pounds,1.99,https://images.isbndb.com/covers/50/18/9780939165018.jpg,Success,2,10.3
0-915308-94-0,"If You Want to Write : A Book about Art, Independence and Spirit","Ueland, Brenda",Graywolf Press,179.0,1987,"Authorship, PN147 .U4 1987, 808/.02",Paperback,By Brenda Ueland.,en,Second Edition,"Height: 8.6614 Inches, Length: 5.5118 Inches, Weight: 0.5 Pounds, Width: 0.66929 Inches",0.0,https://images.isbndb.com/covers/89/41/9780915308941.jpg,Success,41,10.3
0-525-24567-7,Unusual Company,"Erhart, Margaret",Dutton,225.0,1987-12-07,,Hardcover,Margaret Erhart.,en,First Edition,"Height: 1 Inches, Length: 1 Inches, Weight: 0.89948602896 Pounds, Width: 1 Inches",17.95,https://images.isbndb.com/covers/56/74/9780525245674.jpg,Success,23,10.3
0-937872-38-5,Women and Other Bodies of Water,"Roberts, Nancy",Dragon Gate Pr,129.0,1987,,Hardcover,,en,F First Edition,,16.0,https://images.isbndb.com/covers/23/83/9780937872383.jpg,Success,64,10.3
0-9608054-6-X,Women Speak to God: The Prayers and Poems of Jewish Women,"Spiegel, Marcia Cohn",Womans Inst Cont Jewish Educ,91.0,1987,Literary Collections,Paperback,,en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.3 Pounds, Width: 0.5 Inches",8.95,https://images.isbndb.com/covers/54/64/9780960805464.jpg,Success,59,10.3
0-87286-203-8,Valiant Women in War and Exile: Thirty-Eight True Stories,"Hayton Keeva, Sally",City Lights Books,217.0,1987,"Women and war, Women and war--Biography, Military history, Modern, Military history, Modern--20th century, D412.5 .V35 1987, 920.72/0904",Paperback,"Provides A Collection Of Women's Personal Accounts That Pose Questions Particularly Relevant Today. These Stories Come From Women With Diverse Political Loyalties And Range From Pre-world War I Europe To Central America In The 1980s. They Are Told By Women In Combat, Social Workers In Refugee Camps, Nuns And Nurses; But Also By Mothers, Daughters, And Wives Who Have Been Victims, Survivors, And Leaders--by Women Who Took Active Command Of Their Lives, Dealt With Grief, Terror, And Loss, And Did What Had To Be Done. Introduction -- Karla Ramirez -- Ellen Neary -- Nazia Afghan -- Valda Vong -- Dominie Cappadonna -- Julie Meissame -- Yael Nadir -- Anat Tabori -- Nuha Nafal -- Georgina Gordon -- Suzanne Bunting -- Peggy Tuxen Akers -- Margaret Kilgore -- Margo St. James -- Kathy Kane -- Helen Adams -- Marian Shelton -- Ruth Smith -- Betty Bethards -- Bette Howard -- Rozan Perry -- Gail Neuhaus -- Peter Forman Maker -- Hanna Voight -- Elizabeth Weidenbach -- Annemarie Bachhuber -- Sara Fabri -- Elsa Smuskevich -- Michiko Byrd -- Shigeku Sasamori -- Ruth Gerner -- Connie Beedle Dixon -- Eve Edwards -- Mei Nakano -- Evalyn Taylor -- Esther Blanc -- Tsengteh Wen -- Violet Pasdermajian Goliti. Interviewed And Edited By Sally Hayton-keeva. Spine Title: Valiant Women. Bibliography: P. 216-217.",en,First Edition,"Height: 8 Inches, Length: 5.75 Inches, Width: 0.75 Inches",9.95,https://images.isbndb.com/covers/20/36/9780872862036.jpg,Success,64,10.3
0-87701-429-9,Maud: Illustrated Diary,"Fraser, Flora",Chronicle Books,192.0,1987-03-01,"DiariesBerkeley, Maud , 1859-1949, Social life and customs, DA560 .F74 1987, 942.081",Hardcover,"This Volume Contains A Collection Watercolors, Sketches, And Selected Entries From A Nineteenth Century British Woman's Diary (maud Berkley). Maud Shares Her Humorous Observations On Family Life, Amateur Dramatics, And Social Life. The Images Portray A Victorian Woman Living In Semi-fine Surroundings And What She Finds To Do With Herself. The Book Includes Stories About Her And Her Family's Life, Including Clippings And Photos. Introduction / Elizabeth Longford -- Cast List -- Frivols And Frolics 1888 To 1889 -- Forming Attachments 1890 To 1891 -- Settling In London 1892 To 1895 -- The Girls Fly The Nest 1896 -- The Patter Of Tiny Feet 1897 To 1901 -- Epilogue / Elizabeth Longford. Adapted By Flora Fraser ; Introduction By Elizabeth Longford.",en,First Edition,Weight: 2.75 Pounds,19.95,https://images.isbndb.com/covers/42/94/9780877014294.jpg,Success,40,10.3
0-961-74060-4,Out Here Flying: Lesbian Poetry,,"Sidewalk Revolution Press: Pittsburgh, PA",31.0,1986,,Paperback,By Jan Hardy.,en,First Edition,,0.0,https://images.isbndb.com/covers/06/03/9780961740603.jpg,Success,32,10.3
03 -6 930 2 3,,,,,,,,,,,,,,Error,56,10.3
0-932379-34-6,The Monarchs Are Flying: A Novel,"Foster, Marion",Firebrand Books,18.0,1987,"Lesbians, Lesbians--Fiction, PR9199.3.F574 M6 1987, 813/.54",Hardcover,By Marion Foster.,en,,"Height: 8.5 Inches, Length: 5.75 Inches, Width: 0.5 Inches",18.95,https://images.isbndb.com/covers/93/44/9780932379344.jpg,Success,56,10.3
0-312-01117-2,Hammer and Tongues: The Best of Women's Wit and Humor,"Brown, Michele, O'Connor, Ann",St Martins Pr,194.0,1987,"Quotations, English, Women--Quotations, English wit and humor, American wit and humor, PN6081.5 .H36 1986, 818/.5402/0809287",Hardcover,[compiled] By Michèle Brown And Ann O'connor. Includes Index. Bibliography: P. 171-178.,en,1st U.S. ed,194 p. ; 22 cm.,1.99,https://images.isbndb.com/covers/11/78/9780312011178.jpg,Success,80,10.3
0-8050-0601-X,the_womens_decameron,julia-voznesenskaya-w-b-linton,Henry Holt & Co,302.0,1987,,Paperback,,en,1st Owl Book ed,Weight: 1.01 Pounds,0.0,https://images.isbndb.com/covers/60/18/9780805006018.jpg,Success,75,10.3
0-89774-297-4,International Directory of Gay and Lesbian Periodicals,"Malinowsky, H. Robert",Oryx Pr,226.0,1987,,Paperback,Compiled By H. Robert Malinowsky. Includes Indexes.,en,,"Height: 11 Inches, Length: 8.5 Inches, Weight: 1.25002102554 Pounds, Width: 0.75 Inches",25.0,https://images.isbndb.com/covers/29/79/9780897742979.jpg,Success,50,10.3
0-89672-149-3,Rescuing Creusa,Marilyn B. Skinner,Texas Tech University Press,175.0,1987,"Women, History",,,,,,0.0,https://images.isbndb.com/covers/14/94/9780896721494.jpg,Success,84,10.3
0-394-75359-3,George Eliot,"Uglow, Jennifer",Pantheon,304.0,1987-09-12,,Paperback,"<p>this Study Of George Eliot Is A Thought-provoking Appraisalof Her Life And Work. Examining Her Novels, Letters And Essays, The Book Attempts To Comprehend Eliot's Paradoxical Attitudes To Women And Change, The Role Of The Woman Artist Anddefinitions Of Masculine And Feminine.</p>",en,1,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.75 Pounds, Width: 0.75 Inches",19.0,https://images.isbndb.com/covers/35/91/9780394753591.jpg,Success,79,10.3
0-937872-24-5,"New As a Wave: A Retrospective, 1937-1983","Triem, Eve",Dragon Gate Pr,134.0,1984,,Hardcover,,en,First Edition,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1 Pounds, Width: 1 Inches",16.0,https://images.isbndb.com/covers/22/46/9780937872246.jpg,Success,64,10.3
0-8070-6353-3,Lectures in America,"Stein, Gertrude",Beacon Pr,246.0,1985,,Paperback,"What Is English Literature -- Pictures -- Plays -- The Gradual Making Of The Making Of Americans -- Portraits And Repetition -- Poetry And Grammar. Gertrude Stein ; Introduction By Wendy Steiner. Reprint. Originally Published: New York : Random House, 1935.",en,,Weight: 1.01 Pounds,11.95,https://images.isbndb.com/covers/35/38/9780807063538.jpg,Success,40,10.3
0-14-016176-7,Summer Will Show (Virago Modern Classics),"Warner, Sylvia Townsend",Penguin Books,406.0,1987-11-06,,Paperback,,en,Published 1987,"Height: 5 Inches, Length: 7 Inches, Weight: 1.01 Pounds, Width: 1 Inches",6.95,https://images.isbndb.com/covers/17/62/9780140161762.jpg,Success,79,10.3
0-688-07184-8,Three Continents,"Jhabvala, Ruth Prawer",William Morrow & Co,384.0,1987,"Americans, Americans--India--Fiction, Mysticism, Mysticism--India--Fiction, PR9499.3.J5 T47 1987, 823",Hardcover,Ruth Prawer Jhabvala.,en,First Edition,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1 Pounds, Width: 1.5 Inches",4.99,https://images.isbndb.com/covers/18/44/9780688071844.jpg,Success,75,10.3
0-89594-246-1,The inner dance: A guide to spiritual and psychological unfolding,"Mariechild, Diane",Crossing Press,198.0,1987,,Paperback,Diane Mariechild With Shuli Goodman. Bibliography: P. 196-197.,en,First Edition,Weight: 0.6 Pounds,0.0,https://images.isbndb.com/covers/24/63/9780895942463.jpg,Success,61,10.3
0-671-63514-X,Drawing on the Artist Within: An Inspirational and Practical Guide to Increasing Your Creative Powers,"Edwards, Betty",Touchstone,256.0,1987-04-06,"General & Miscellaneous Drawing Techniques, Creativity",Paperback,"<p><P>AH-HA! I SEE IT NOW!<P>Everyone has experienced that joyful moment when the light flashes on &#151; the Ah-Ha! of creativity.<P>Creativity. It is the force that drives problem-solving, informs effective decision-making and opens new frontiers for ambition and intelligence. Those who succeed have learned to harness their creative power by keeping that light bulb turned on.<P>Now, Betty Edwards, author of <i>Drawing on the Right Side of the Brain,</i> the million-copy best-seller that proved all people can draw well just as they <i>can read well,</i> has decoded the secrets of the creative process to help you tap your full creative potential and apply that power to everyday problems. How does Betty Edwards do this? Through the power of drawing &#151; power you can harness to <i>see problems in new ways.</i><P>Through simple step-by-step exercises that require no special artistic abilities, Betty Edwards will teach you how to take a new point of view, how to look at things from a different perspective, how to see the forest <i>and</i> the trees, in short, how to bring your <i>visual, perceptual brainpower</i> to bear on creative problem-solving.<P>You will learn how the creative process progresses from stage to stage and how to move your own problem-solving through these key steps&#58;<P>* First insight<P>* Saturation<P>* Incubation<P>* Illumination (the Ah-Ha!)<P>* Verification<P>Whether you are a business manager, teacher, writer, technician, or student, you'll find <i>Drawing on the Artist Within</i> the most effective program ever created for tapping your creative powers. Profusely illustrated with hundreds of instructional drawings and the work of master artists, this book iswritten for people with no previous experience in art.<br></p> <h3>Library Journal</h3> <p>This work extends the ideas and meth ods presented in Edwards's Drawing on the Right Side of the Brain ( LJ 7/79). She believes (and offers substantial proof) that most people cannot draw because they have not been trained to see. She also posits that once we have mastered the basics of drawing and thereby enhanced our right-side brain function, we will be more creative. Ed wards's methods do enable one to per ceive things differently, and they have produced astounding results from her students, as examples included here show. As she states, the basics of draw ing should be as important to our edu cation as the basics of reading. The ac quisition by most libraries of this excellent manual would be one step in that direction. Patricia R. Hausman, Williamsburg Regional Lib., Va.</p>",en,Illustrated,"Height: 9.25 Inches, Length: 7.375 Inches, Weight: 1.13758527192 Pounds, Width: 0.64 Inches",13.11,https://images.isbndb.com/covers/51/45/9780671635145.jpg,Success,40,10.3
0-9616605-1-1,"AIDS, a Self-Care Manual","Moffatt, Claire",IBS Press,306.0,1987-10,,Paperback,"Aids Project Los Angeles ; Editors, Bettyclare Moffatt ... [et Al.]. Includes Bibliographical References And Index.",en,,Weight: 1.4 Pounds,0.0,https://images.isbndb.com/covers/05/12/9780961660512.jpg,Success,50,10.3
0-8050-0639-7,Reflecting Men: At Twice Their Natural Size,"Cline, Sally, Spender, Dale",Seaver Books,193.0,1987,"Men, Psychology, Women, Interpersonal Relations, Sex Role",Hardcover,"Sally Cline, Dale Spender ; Cartoons By Riana Duncan. Bibliography: P. 187-193.",en,1st American ed,,17.95,https://images.isbndb.com/covers/63/91/9780805006391.jpg,Success,75,10.3
0-385-23064-8,Biological Clock: Reconciling Careers and Motherhood in the 1980's,"McKaughan, Molly",Doubleday,342.0,1987-10-06,,Hardcover,,en,First Edition,Weight: 1.6 Pounds,18.95,https://images.isbndb.com/covers/06/43/9780385230643.jpg,Success,75,10.3
0-935028-24-2,"Don't Be Afraid, Gringo: A Honduran Woman Speaks From the Heart: The Story of Elvia Alvarado","Alvarado, Elvia: Benjamin, Medea (translator, editor)",The Institute for Food and Development Policy,174.0,1989,"Alvarado, Elvia, Rural development, Rural development--Honduras, Women in rural development, Women in rural development--Honduras--Biography, Rural conditions, HN160.Z9 C62 1987, 307.7/2/097283",Paperback,Translated And Edited By Medea Benjamin. A Food First Book. Includes Bibliographies.,en,3rd Printing,Weight: 0.6 Pounds,4.5,https://images.isbndb.com/covers/82/49/9780935028249.jpg,Success,62,10.3
0-932379-35-4,Politics of the Heart: A Lesbian Parenting Anthology,"Pollack, Sandra",Firebrand Books,360.0,1987,"Lesbian mothers, Lesbian mothers--United States, HQ75.53 .P64 1987, 306.8/743",Paperback,"A Question Of Survival / Jeanne Vaughn -- The Child Taken From The Mother / Minnie Bruce Pratt -- A Long Story / Beth Brant -- No Apology Offered / Sue Overstreet -- And When I Die / Auguste Elliott -- Confronting The Courts / Rosalie G. Davies, Minna F. Weinstein -- Lesbians Choosing Children: The Personal Is Political / Nancy D. Polikoff -- Women Without Children/women Without Families/women Alone / Irena Klepfisz -- From An Old Dyke's Tale: An Interview With Blue Lunden / Elly Bulkin -- Self-contradictions / Susan J. Wolfe -- If All Else Fails, I'm Still A Mother / Lucia Valeska -- Lesbian Coparenting: Creating Connections / Nancy Zook, Rachel Hallenback -- Gay Parenting, Or, Look Out, Anita / Pat Parker -- A Baby For Adela / Rocky Gámez -- Mothers By Insemination: Interviews / Kate Hill -- Two Moms, Two Kids: An Interview / Sandra Pollack -- And Baby Makes Two / Marilyn Murphy -- Annie's First Poem / Mab Segrest --^ The Other Mother: A Lesbian Comother's Journal / Pamela Gray -- The One We Lost / Jennifer Meyer -- Happy Birthday From Your Other Mother / Carolyn Kott Washburne -- The Diatribe Of The Deserted Poet / Martha Shelley -- A Process Of Naming / Robyn K. Roberts -- Planting Mary's Garden / Jiivanii J. Dent -- A Life Speckled With Children / Sherri Paris -- A Birthday Remembered / Ann Allen Shockley -- On A Creative Edge / Toni Tortorilla -- Blackcat, She-bear, Lesbian Mother / Kendall -- Incessant Rain/lluvia Incesante / Zulma -- L'havdol / Teya Schaffer -- Open Windows Ii, V / Marilyn Hacker -- Your Kids Have Germs / Martha Shelley -- Mother Of The Groom / Marilyn Murphy -- Lesbian/grandmother / Faith Reboin -- Legacy / Pat Parker -- In Response To Reading Children's Book Announcements In Publishers Weekly, February 12, 1982 / Becky Birtha -- The Survivors / Caeia March -- Man Child: A Black Lesbian-feminist's Response / Audre Lorde -- Waterbabies / Brangwen Griffith --^ The Radical Potential In Lesbian Mothering Of Daughters / Baba Copper -- Daughters And Mothers / Evelyn Torton Beck -- Conversation With Julie / Ellen Bass -- Coming Out To My Children / Antiga -- Creature From Outer Space / Josephine Simmons -- Journal Entries / Anonymous -- Homophobia At Home / Baylah Wolfe -- Getting Close With My Daughter / Rose -- Family Matters / Anne Rhodes, Satya Conway-rhodes -- Mi'ja / Yvette Merced -- God Bless The Child / Andrea Canaan -- Thoughts On Child Care/ Kate Hall -- Coming Out Poor / Helen -- Our Lovers Will Never Be Fathers, But Our Community Can Be Our Family / Lesbian Mothers' Group -- Love In Motion / Sue Gambill -- Satisfaction In Just This Much / S.s. -- Dear Daniel / Auguste Elliott -- Turning The Beat Around: Lesbian Parenting 1986 / Audre Lorde -- Lesbian Mothers: A Lesbian-feminist Perspective On Research / Sandra Pollack -- Lesbian Mothers, Lesbian Families: Legal Obstacles, Legal Challenges / Nancy D. Polikoff --^ To Live Outside The Law You Must Be Honest: A Flommy Looks At Lesbian Parenting / Jan Clausen. Edited By Sandra Pollack And Jeanne Vaughn. Bibliography: P. 343-350.",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 1.5 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/93/51/9780932379351.jpg,Success,56,10.3
0-395-45406-9,Selected Poems Ii: 1976 - 1986,"Atwood, Margaret",Ecco,160.0,2023-09-05,"Canadian poetry, Canadian poetry--20th century, Poetry as Topic, PR9199.3.A8 A17 1987, 811/.54",Paperback,"Houghton Mifflin Now Proudly Publishes Selected Poems Ii, A Volume Of Selections From Atwood's Poetry Of The Last Ten Years. Underlying Oppression And Injustice, We Hear The Music Of Compassion And Fellowship. From Two-headed Poems (1978): A Paper Bag -- The Woman Who Could Not Live With Her Faulty Heart -- Five Poems For Dolls -- Five Poems For Grandmothers -- Marrying The Hangman -- Four Small Elegies -- Two-headed Poems -- The Bus To Alliston, Ontario -- The Woman Makes Peace With Her Faulty Heart -- Solstice Poem -- Marsh, Hawk -- A Red Shirt -- Night Poem -- All Bread -- You Being. From True Stories (1981): True Stories -- Landcrab I -- Landcrab Ii -- Postcard -- Nothing. From Notes Towards A Poem That Can Never Be Written: A Conversation -- Flying Inside Your Own Body -- Torture -- A Woman's Issue -- Christmas Carols -- Notes Towards A Poem That Can Never Be Written -- Vultures -- Sunset Ii -- Variation On The Word Sleep -- Mushrooms -- Out -- Blue Dwarfs -- Last Day. From Interlunar (1984): From Snake Poems: Snake Woman -- Bad Mouth -- Eating Snake -- Metempsychosis -- Psalm To Snake -- Quattrocento -- After Heraclitus. From Interlunar: Bedside -- Recognition -- Keep -- Anchorage -- Georgia Beach -- A Sunday Drive -- Orpheus (1) -- Eurydice -- The Robber Bridegroom -- Letter From Persephone -- No Name -- Orpheus (2) -- The Words Continue Their Journey -- Heart Test With An Echo Chamber -- A Boat -- Interlunar. New Poems (1985-1986): Aging Female Poet Sits On The Balcony -- Porcupine Tree -- Aging Female Poet Reads Little Magazines -- Porcupine Meditation -- Aging Female Poet On Laundry Day -- Nightshade On The Way To School -- Mothers -- She -- Werewolf Movies -- How To Tell One Country From Another -- Machine. Gun. Nest. -- The Rest -- Another Elegy -- Galiano Coast: Four Entrances -- Squaw Lilies: Some Notes -- Three Praises -- Not The Moon. Margaret Atwood.",en,2nd ed.,"Height: 8.9 Inches, Length: 5.9 Inches, Weight: 1 Pounds, Width: 0.5 Inches",10.33,https://images.isbndb.com/covers/40/60/9780395454060.jpg,Success,76,10.3
0-939165-00-7,Women and Work: Photographs and Personal Writings Limited Edition,"Dressler, Maureenr",Newsage Pr,178.0,1986,,Hardcover,,en,Limited,"Height: 11.5 Inches, Length: 9 Inches, Weight: 2.85 Pounds, Width: 1 Inches",20.0,https://images.isbndb.com/covers/50/01/9780939165001.jpg,Success,2,10.3
0-7012-0772-8,WHERE SIXPENCE LIVES,Norma Kitson,The Hogarth Press,,1987,"Kitson, Norma, Radicals, Radicals--South Africa--Biography, Anti-apartheid movements, Anti-apartheid movements--Great Britain, Civil rights workers, Civil rights workers--South Africa--Biography, Civil rights workers--Great Britain--Biography, DT779.955.K5/, 322.4/4/0924",Paperback,Norma Kitson.,en,,"326 p., [16] p. of plates : ill., ports. ; 20 cm.",0.0,https://images.isbndb.com/covers/77/24/9780701207724.jpg,Success,80,10.3
0-14-010360-0,God's Snake (King Penguin),"Spanidou, Irini",Penguin Books,256.0,1987-11-06,,Paperback,,en,First Edition,"Height: 7.75589 Inches, Length: 5.03936 Inches, Weight: 0.40344593946 Pounds, Width: 0.47244 Inches",0.0,https://images.isbndb.com/covers/36/01/9780140103601.jpg,Success,78,10.3
0-394-71103-3,The Woman Destroyed,"De Beauvoir, Simone",Pantheon,256.0,1987-08-12,,Paperback,"These Three Long Stories Draw Us Into The Lives Of Three Women, All Past Their First Youth, All Facing Unexpected Crises. In The Title Story, The Heroine's Serenity Is Shattered When She Learns That Her Husband Is Having An Affair. In The Age Of Discretion, A Successful, Happily Married Professor Finds Herself Increasingly Distressed By Her Son's Absorption In His Young Wife And Her Worldly Values. In The Monologue, A Rich, Spoiled Woman, Home Alone On New Year's Eve, Pours Out A Lifetime's Rage And Frustration In A Harrowing Diatribe. Enthralling As Fiction, Suffused With De Beauvoir's Remarkable Insights Into Women, The Woman Destroyed Gives Us A Legendary Writer At Her Best. Three Long Stories That Draw The Reader Into The Lives Of Three Women, All Past Their First Youth, All Facing Unexpected Crises. The Age Of Discretion -- The Monologue -- The Woman Destroyed. Simone De Beauvoir ; Translated From The French By Patrick O'brian. Reprint. Originally Published: London : Collins, 1969.",en,Fifth Printing,"Height: 7.97 Inches, Length: 5.14 Inches, Weight: 0.575 Pounds, Width: 0.73 Inches",12.98,https://images.isbndb.com/covers/10/34/9780394711034.jpg,Success,79,10.3
0-89672-133-7,Women Worldwalkers: New Dimensions of Science Fiction and Fantasy (Studies in Comparative Literature),,Texas Tech University Press,250.0,1986-01-15,"Science fiction--Women authors--History and criticism, Science fiction--Women authors--History and criticism--Congresses, Science fiction--History and criticism, Science fiction--History and criticism--Congresses, Women in literature, Women in literature--Congresses, Fantasy fiction--Women authors--History and criticism, Fantasy fiction--Women authors--History and criticism--Congresses, Fantasy fiction--History and criticism, Fantasy fiction--History and criticism--Congresses, Women and literature, Women and literature--Congresses, PN3433.6 .C66 1983, 823/.087609",Hardcover,"Woman : The Other Alien In Alien / Rebecca Bell-metereau -- Responsibilities And Temptations Of Women Science Fiction Writers / Marion Zimmer Bradley -- Women And Technology In Science Fiction : An Uneasy Alliance / Valerie Broege -- Earth Mothers Or Male Memories : Wilhelm, Lem, And Future Women / Patrice Caldwell -- The Classical Humanism Of Philip K. Dick / Peder Christiansen -- Types Of Feminist Fantasy And Science Fiction / Kathleen Cioffi -- Orders Of Chaos : The Science Fiction Of Joanna Russ / Samuel R. Delany -- Christa Reinig's Emasculation : Male Chauvinism As Science Fiction / Esther N. Elstun -- A Good Game To Play : Brian Aldiss And The Mother Of Science Fiction / David Leon Higdon. Wife/mother, Sorceress/keeper, Amazon/renunciate : Status Ambivalence And Conflicting Roles On The Planet Darkover / Barbara Hornum -- The Evolving Consciousness Of Feminine Identity In Doris Lessing's The Memoirs Of A Survivor And Lewis Carroll's Alice In Wonderland And Through The Looking-glass / Sandra Lott -- Women Of Dune : Frank Herbert As Social Reactionary? / Miriam Youngerman Miller -- The Brass Brassiere : Sexual Dimorphism In Science Fiction Illustration / Marilyn R. Mumford -- Worlds Of Words And Swords : Suzette Haden Elgin And Joanna Russ At Work / Thelma J. Shinn -- Great Country For Men And Dogs, But Tough On Women And Mules : Sex And Status In Recent Science Fiction Utopias / Lynn F. Williams -- Gender Roles In The Darkover Novels Of Marion Zimmer Bradley / Diane S. Wood. Edited By Jane B. Weedman. Proceedings Of Papers Presented At The 16th Annual Comparative Literature Symposium At Texas Tech University, Held Jan. 26-28, 1983. Sponsored By Texas Tech University's Interdepartmental Committee On Comparative Literature. Includes Bibliographies.",en,,"Height: 9.5 Inches, Length: 6.5 Inches, Width: 1 Inches",24.95,https://images.isbndb.com/covers/13/33/9780896721333.jpg,Success,84,10.3
0-395-43782-2,Intervention: A Root Tale to the Galactic Milieu and a Vinculum Between It and the Saga of Pliocene Exile,"May, Julian",Houghton Mifflin Harcourt,546.0,1987,,Hardcover,,en,First Edition,Weight: 1 Pounds,18.95,https://images.isbndb.com/covers/78/27/9780395437827.jpg,Success,76,10.3
0-7710-9343-8,Lunatic Villas,"Engel, Marian",McClelland And Stewart,,1986-03-15,,Paperback,Marian Engel.,en,,"Height: 7.00786 Inches, Length: 4.25196 Inches, Weight: 0.5475 Pounds, Width: 0.62992 Inches",0.0,https://images.isbndb.com/covers/34/32/9780771093432.jpg,Success,73,10.3
0-06-091429-7,"White Shroud, Poems 1980-1985","Ginsberg, Allen","New York: Harper & Row, 1986",89.0,1986,,Paperback,"<p><p>poems By A Modern Master. [ginsberg&#39;s] Powerful Mixture Of Blake, Whitman, Pound, And Williams, To Which He Added His Own Volatile, Grotesque, And Tender Humor, Has Assured Him A Memorable Place In Modern Poetry.&#151; Helen Vendler</p><h3>library Journal</h3><p>lately, Ginsberg Hasn't Always Been In Top Form, But Howl Remains A Masterpiece. White Shroud Is The Best Of His Later Works.</p>",en,1st,Weight: 1 Pounds,13.95,https://images.isbndb.com/covers/42/95/9780060914295.jpg,Success,50,10.3
0-688-07418-9,The New Baby at Your House,"Cole, Joanna",William Morrow & Co (P),48.0,1987,,Paperback,,en,,"Height: 9.25 Inches, Length: 0.25 Inches, Weight: 0.35 Pounds, Width: 7.75 Inches",16.99,https://images.isbndb.com/covers/41/80/9780688074180.jpg,Success,52,10.3
0-921299-00-1,Work for a Million: A Helen Keremos Mystery,"Zaremba, Eve",Second Story Pr,,1988,,Paperback,,en,,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.5 Pounds, Width: 0.75 Inches",11.95,https://images.isbndb.com/covers/90/04/9780921299004.jpg,Success,55,10.3
