ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-918393-41-8,Treating Women's Fear of Failure: From Worry to Enlightenment,"Cole, Ellen, Rothblum, Esther D",Routledge,112.0,1988-03-01,,Paperback,,en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.39903669422 Pounds, Width: 0.26 Inches",30.95,https://images.isbndb.com/covers/34/18/9780918393418.jpg,Success,58,10.6
0-7043-4002-X,Memoirs from the Women's Prison (English and Arabic Edition),"Sa'Adadw, Nawal",Womens Pr Ltd,128.0,1986,Literary Collections,Paperback,,en,,"Height: 0.70866 Inches, Length: 4.48818 Inches, Weight: 0.35053499658 Pounds, Width: 7.59841 Inches",10.95,https://images.isbndb.com/covers/00/22/9780704340022.jpg,Success,53,10.6
0-86068-905-0,AINT I A WOMAN,"LINTHWAITE, Illona, Editor (Grace Nichols, Pat Arrowsmith, Judith Kanzantzis, De",VIRAGO PRESS,192.0,1987,,Paperback,Edited By Illona Linthwaite. An Anthology Of Poems Translated From Several Languages.,en,,Weight: 1.11 Pounds,9.85,https://images.isbndb.com/covers/90/58/9780860689058.jpg,Success,49,10.6
0-89597-302-6,,,,,,,,,,,,,,Error,56,10.6
0-14-778327-5,,,,,,,,,,,,,,Error,64,10.6
0-932379-39-7,A Burst of Light,"Lorde, Audre",Firebrand Books,134.0,1988,"Lorde, Audre, Breast--Cancer--Patients, Breast--Cancer--Patients--United States--Biography, African American lesbians--Social conditions, Poets, American, Poets, American--20th century--Biography, Feminists, Feminists--United States--Biography, African American poets, African American poets--Biography, PS3562.O75 Z463 1988, 814/.54",Paperback,Sadomasochism : Not About Condemnation -- I Am Your Sister : Black Women Organizing Across Sexualities -- Apartheid U.s.a. -- Turning The Beat Around : Lesbian Parenting 1986 -- A Burst Of Light : Living With Cancer. By Audre Lorde.,en,First Edition,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.35 Pounds, Width: 0.25 Inches",9.95,https://images.isbndb.com/covers/93/99/9780932379399.jpg,Success,45,10.6
0-300-04199-3,Ganymede in the Renaissance: Homosexuality in Art and Society,"Saslow, Asst. Prof. James M.",Yale University Press,281.0,1988-09-10,,Paperback,James M. Saslow. Revision Of Thesis (ph. D.)--columbia University. Includes Index. Bibliography: P. 245-258.,en,,"Height: 10 Inches, Length: 7.25 Inches, Weight: 1.543235834 Pounds, Width: 0.75 Inches",18.0,https://images.isbndb.com/covers/19/96/9780300041996.jpg,Success,36,10.6
0-938743-05-8,The Rose-bearer,"May, Lizabeth",Liberty Press,204.0,1990,,Paperback,,en,First Edition,,0.0,https://images.isbndb.com/covers/30/57/9780938743057.jpg,Success,54,10.6
0-918393-59-0,AIDS and Substance Abuse,"Siegel, Larry, Stimmel, Barry",Routledge,206.0,1988-05-20,,Paperback,"<p>The relationship between AIDS and chemical dependency is explored in this timely book. Experts examine the role of alcohol and other drugs in the AIDS epidemic and suggest guidelines to chemical dependency professionals for halting the spread of the disease. They also offer insights into whether some drugs alter the immune system, whether drugs and alcohol play a role in predisposing some people to AIDS, and whether there are neurological, psychiatric, and medical differences between those who get the disease and those who don't. This challenging volume addresses some controversial issues, including mandatory AIDS testing, public health issues, the current and future trends of AIDS, and the legal, moral, and ethical implications of AIDS on chemical dependency programs.</p>


                        <p>Experts examine the role of alcohol and other drugs in the AIDS epidemic and suggest guidelines to chemical dependency professionals for halting the spread of the disease.
</p>",en,1,"Height: 8.5 Inches, Length: 6 Inches, Weight: 0.59965735264 Pounds, Width: 0.5 Inches",61.95,https://images.isbndb.com/covers/35/93/9780918393593.jpg,Success,58,10.6
0-87546-127-1,Bread upon the Waters,Rose Pesotta,ILR Press,435.0,1987,"Working class, Working class--United States, Labor unions--History, Labor unions--United States--History--20th century, Working class--History, Working class--United States--History--20th century, HD8072 .P375 1987, 331.88/0973",Paperback,"Flight To The West -- California, Here We Come! -- Mexican Girls Stand Their Ground -- The Employers Try An Injunction -- Our Union On The March -- Subterranean Sweatshops In Chinatown -- Far Cry From 'forty Nine -- Police Guns Bring General Strike To 'frisco -- Some History Is Recorded In Chicago -- Island Paradise And Mass Tragedy -- Yet The Puerto Ricans Multiply -- Last Outpost Of Civilisation -- Early Champions Of The Common Man -- Employers Double As Vigilantes -- Out On A Limb In Seattle -- Travail In Atlantic City -- Milwaukee And Buffalo Are Different -- Vulnerable Akron: The First Great Sit-down -- 'outside Agitators' Strive For Peace -- Pageant Of Victory -- Auto Workers Line Up For Battle -- General Motors Capitulates -- French-canadian Girls Get Tough -- We Win Against Odds In Montreal -- Union Fights Union In Cleveland -- The Mohawk Valley Formula Fails -- European Holiday: War Shadows Deepen -- Graveyard: Boston Is Boston -- Return Engagement In Los Angeles -- Back In The American Federation Of Labor -- Dust Bowlers Make Good Unionists -- End Of An Era -- Labor And The Road Ahead. Rose Pesotta ; With A New Introduction By Ann Schofield ; Edited By John Nicholas Beffel. Reprint. Originally Published: New York : Dodd, Mead, 1944. Includes Index. Bibliography: P. 417-418.",en,,"Height: 8.25 Inches, Length: 5.75 Inches, Weight: 1.3668660244 Pounds, Width: 1.25 Inches",0.0,https://images.isbndb.com/covers/12/74/9780875461274.jpg,Success,56,10.6
0-918393-55-8,Lesbians Over 60 Speak for Themselves,"Kehoe, Monika",Routledge,111.0,1989-01-26,"Older Lesbians, Life Change Events In Old Age",Paperback,"This pioneering effort is the first attempt to reach a nationwide representation of lesbian elders in order to understand this deeply hidden segment of our population. The women in Lesbians Over 60 Speak for Themselves candidly describe their necessarily secret lives in a hostile society--how they feel about being “different,” how they cope with the homophobia that surrounds them, their most pressing problems, how aging has affected them, as well as the most intriguing topic: their sexual behavior--as it was in their youth and as it is now. This powerful book provides fascinating demographics about this previously neglected group of women and thoroughly explores their intimate thoughts and feelings about aging and lesbianism.",en,1,"Height: 8 Inches, Length: 6 Inches, Weight: 0.39903669422 Pounds, Width: 0.25 Inches",42.5,https://images.isbndb.com/covers/35/55/9780918393555.jpg,Success,58,10.6
0-201-13305-9,Mary Cassatt (Radcliffe Biography Series),"Hale, Nancy",Addison-Wesley,333.0,1987,,Paperback,,en,,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.26324876126 Pounds, Width: 1.25 Inches",14.95,https://images.isbndb.com/covers/30/59/9780201133059.jpg,Success,34,10.6
