ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-06-016660-6,Love Junkie,"Plunket, Robert",Harpercollins,263.0,1992,"Housewives, Housewives--Fiction, Midlife crisis, Midlife crisis--Fiction, Pornography--Social aspects, Pornography--Social aspects--Fiction, PS3566.L798 L68 1992, 813/.54",Hardcover,Robert Plunket.,en,1st,"Height: 8.2 Inches, Length: 0.9 Inches, Weight: 1 Pounds, Width: 5.7 Inches",20.0,https://images.isbndb.com/covers/66/01/9780060166601.jpg,Success,60.0,15.2
0-919626-43-2,Pale as Real Ladies: Poems for Pauline Johnson,"Crate, Joan",Brick Books,76.0,1991-01-16,"In literatureJohnson, E. Pauline (Emily Pauline) , 1862-1913, Johnson, E. Pauline (Emily Pauline) , 1862-1913, PS8555 R38 P3 1991, C811/.54",Paperback,Joan Crate.,en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.32 Pounds, Width: 0.35 Inches",11.95,https://images.isbndb.com/covers/64/30/9780919626430.jpg,Success,62.0,15.2
0-920633-83-8,Sick Pigeon,M A C Farrant,Thistledown Press,96.0,1991,,Paperback,,en,,5.98 (w) x 8.54 (h) x 0.28 (d),14.0,https://images.isbndb.com/covers/38/30/9780920633830.jpg,Success,61.0,15.2
0-452-26780-3,Cures: A Gay Man's Odyssey,"Duberman, Martin Bauml",Plume,320.0,1992-04-01,,Paperback,,en,Reprint,"Height: 8 Inches, Length: 5.25 Inches, Weight: 1 Pounds, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/78/00/9780452267800.jpg,Success,59.0,15.2
1-979682-25-7,,,,,,,,,,,,,,Error,27.0,15.2
1-878980-09-2,Seasons of the Witch,"Monaghan, Patricia",Delphi Pr,145.0,1992,,Paperback,,en,First Edition,"Height: 8.25 Inches, Length: 5.25 Inches, Weight: 1 Pounds, Width: 0.5 Inches",11.95,https://images.isbndb.com/covers/00/90/9781878980090.jpg,Success,72.0,15.2
0-374-52038-0,A Single Man,"Isherwood, Christopher",Farrar Straus & Giroux,186.0,1996,"Gay men, Gay men--Fiction, Gay teachers, Gay teachers--Fiction",Paperback,"When <i>A Single Man</i> was originally published, it shocked many by its frank, sympathetic, and moving portrayal of a gay man in midlife. George, the protagonist, is adjusting to life on his own after the sudden death of his partner, and determines to persist in the routines of his daily life; the course of <i>A Single Man</i> spans twenty-four hours in an ordinary day. An Englishman and a professor living in suburban Southern California, he is an outsider in every way, and his internal reflections and interactions with others reveal a man who loves being alive despite everyday injustices and loneliness. 
<p>Wry, suddenly manic, constantly funny, surprisingly sad, this novel catches the texture of life itself.</p>


                        <p>What Isherwood has caught with supreme brilliance is the texture of life itself in George's person. He is a homosexual; he sees people in terms of his own sexuality."" Book Week
</p>",en,,"Height: 5.25 Inches, Length: 8.25 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",3.25,https://images.isbndb.com/covers/03/80/9780374520380.jpg,Success,59.0,15.2
0-374-20175-7,The Man with Night Sweats,"Gunn, Thom",Farrar Straus,87.0,1992,,Hardcover,,en,1,Weight: 0.55 Pounds,0.0,https://images.isbndb.com/covers/17/53/9780374201753.jpg,Success,60.0,15.2
0-919970-08-7,Old and Smart: Women and Aging,"Nickerson, Betty",All About Us Books,350.0,1991,,Paperback,By Betty Nickerson. Includes Bibliographical References (p. [345]-350).,en,1st ed,"Height: 9 inches, Length: 6 inches, Weight: 1.1 Pounds, Width: 1 inches",16.95,https://images.isbndb.com/covers/00/83/9780919970083.jpg,Success,71.0,15.2
0-684-19328-0,Storming the Statehouse: Running for Governor with Ann Richards and Dianne Feinstein,"Morris, Celia",Scribner,325.0,1992-04-06,,Hardcover,,en,First Edition,"Height: 9 Inches, Length: 6.5 Inches, Weight: 1.4 Pounds, Width: 1.25 Inches",25.0,https://images.isbndb.com/covers/32/81/9780684193281.jpg,Success,27.0,15.2
1-55652-123-5,The Women Are Marching: The Second Sex and the Palestinian Revolution,"Strum, Philippa",Lawrence Hill Books,345.0,1992,"Women, Palestinian Arab--Political activity, Women, Palestinian Arab--West Bank--Political activity, Women, Palestinian Arab--Gaza Strip--Political activity, Intifada, 1987---Participation, Female, Women, Palestinian Arab--Political activity--West Bank, Women, Palestinian Arab--Political activity--Gaza Strip, Intifada, 1987-1993--Participation, Female, HQ1728.5.Z8 W4775 1992, 305.42/5695/3",Paperback,"Interweaving The First Comprehensive Account Of The Palestinian Feminist Movement With The Diary Of Her Experiences As An American Jew Living With A Palestinian Family In The West Bank, Political Scientist And Human Rights Activist Philippa Strum Tells A Dramatic Story That Virtually All Of The International Media Have Ignored. In Just Five Years Palestinian Women Have Not Only Overcome Centuries Of Isolation, Dependence, And Repressive Gender Roles, But They Have Emerged--and Will Remain--a Key Force Behind The Popular Struggle Known As The Intifada And A Significant Threat To Israeli Control Over The Occupied Territories. Before The Onset Of The Intifada In 1987, Most Palestinian Women Rarely Left Their Homes, And Could Do So Only If Escorted By A Female Relative. They Could Not Divorce Their Husbands, And If A Palestinian Woman Was Sexually Harassed Or Abused, She Was Ostracized From The Community And Could Even Be Killed.^ Three Months After The Intifada Began, With No Recourse To Law Or Redress In The Face Of The Arrests, The Beatings, The Torture, And The Shootings By The Israeli Military, Palestinian Women Took To The Streets, Holding More Than One Hundred Marches A Week. Led By The Women's Committees That Were Formed In The Late 1970s, They Have Since Gone On To Create An Entire Social And Economic Infrastructure To End Palestinian Reliance On Israel. In Their March Toward Equality, They Are Enforcing Strike Days And Boycotts Of Israeli Products, Providing Underground Health Care, Building Agricultural Cooperatives And Small-scale Industries, Opening Alternative Schools, And Smuggling Food To Communities Under Curfew. The Extent To Which The Massive Transformation In The Lives Of Palestinian Women Will Endure Once Independence Is Achieved Remains A Question.^ As Long As The Occupation Lasts, Strum Asserts, Meaningful Reform--whether In Gender Equality, Politics, Or Economics--will Fail To Reach Fruition In Both The Occupied Territories And Israel. Nevertheless, As She Concludes In One Of The Most Gripping Accounts Of The Israeli-palestinian Conflict Written To Date, Palestinian Women Will Never Return To Their Traditional Status, And They Hold Out The Promise Of Profound Change In The Middle East. 1. West Bank Women -- 2. Ramallah -- 3. The Women's Committees -- 4. Scenes Of Life Under Occupation -- 5. Intifada: The First Years -- 6. Scenes From The Intifada -- 7. The Intifada Smile -- 8. From The Committees To The Prisons -- 9. Men, Women, And Families -- 10. Nationalism And Feminism -- 11. Women And The Economy -- 12. Intifada: The Turning Point -- 13. The Threat Of Fundamentalism -- 14. Revolution Within The Revolution -- 15. After The Gulf War -- Conclusion: And When The March Is Over? Philippa Strum. Includes Bibliographical References And Index.",en,First Edition,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.1794731017 Pounds, Width: 1 Inches",0.0,https://images.isbndb.com/covers/12/32/9781556521232.jpg,Success,78.0,15.2
0-920501-56-7,Siwiti - A Whale's Story,"Morton, Alexandra",Orca Book Pub,47.0,1991,,Hardcover,,en,,"Height: 10.25 Inches, Length: 8.75 Inches, Weight: 0.9 Pounds, Width: 0.5 Inches",14.95,https://images.isbndb.com/covers/15/66/9780920501566.jpg,Success,61.0,15.2
0-919591-56-6,Rapid Transits and Other Stories,"Rubinsky, Holley",Polestar Press Ltd,,1990,,Paperback,,en,1st,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.62 Pounds, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/15/61/9780919591561.jpg,Success,61.0,15.2
0-531-17225-2,The Impact of AIDS (Understanding Social Issues Series),"Armstrong, Ewan",Gloucester Pr,62.0,1990,,Library Binding,"Examines The Effects Of The Hiv Infection, Discusses The Efforts In Finding A Cure For Aids, And Presents Case Studies Of Several People Who Are Afflicted With The Disease.",en,,"Height: 9 Inches, Length: 6.25 Inches, Weight: 0.7 Pounds, Width: 0.5 Inches",17.71,https://images.isbndb.com/covers/22/54/9780531172254.jpg,Success,47.0,15.2
0-56474-006-4,,,,,,,,,,,,,,Error,78.0,15.2
0-06-023253-6,Night kites,"Kerr, M. E",Harper & Row,216.0,1986,,Hardcover,Seventeen-year-old Erick's Comfortable And Well-ordered Life Begins To Fall Apart When He Is Forced To Keep Two Secrets: The Identity Of His New Girlfriend And The Nature Of His Brother's Debilitating Disease.,en,First Edition,Weight: 0.95 Pounds,0.0,https://images.isbndb.com/covers/25/35/9780060232535.jpg,Success,49.0,15.2
1-56280-019-1,Paperback Romance,"Kallmaker, Karin",Naiad Pr,256.0,1992,"Lesbians, Lesbians--Fiction, PS3561.A41665 P36 1992, 813/.54",Paperback,By Karin Kallmaker.,en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.58 Pounds, Width: 0.5 Inches",11.95,https://images.isbndb.com/covers/01/92/9781562800192.jpg,Success,69.0,15.2
0-691-04802-9,"Men, Women, and Chain Saws: Gender in Modern Horror Film","Clover, Carol J.",Princeton University Press,276.0,1992-05-05,,Hardcover,"Do The Pleasures Of Horror Movies Really Begin And End In Sadism? So The Public Discussion Of Film Assumes, And So Film Theory Claims. According To That View, The Power Of Films Like Halloween And Texas Chain Saw Massacre Lies In Their Ability To Yoke Us In The Killer's Perspective And To Make Us Party To His Atrocities. In This Book Carol Clover Argues That Sadism Is Actually The Lesser Part Of The Horror Experience And That The Movies Work Mainly To Engage The Viewer In The Plight Of The Victim-hero - The Figure Who Suffers Pain And Fright But Eventually Rises To Vanquish The Forces Of Oppression. A Paradox Is That, Since The Late 1970s, The Victim-hero Is Usually Female And The Audience Predominantly Male. It Is The Fraught Relation Between The Tough Girl Of Horror And Her Male Fan That Clover Explores. Horror Movies, She Concludes, Use Female Bodies Not Only For The Male Spectator To Feel At, But For Him To Feel Through. The Author Concentrates On Three Genres In Which Women And Gender Issues Loom Especially Large: Slasher Films, Satanic Possession Films, And Rape-revenge Films, Especially Those In Which The Victim Is From The City And The Rapists From The Country. Her Investigation Covers Over Two Hundred Films, Ranging From Admired Mainstream Examples, Such As The Accused, To Such Exploitation Products As The Widely Banned I Spit On Your Grave. Clover Emphasizes The Importance Of The Low Tradition In Filmmaking, Arguing That It Has Provided Some Of The Most Significant Artistic And Political Innovations Of The Past Two Decades. Female-hero Films Like Silence Of The Lambs And Thelma And Louise May Be Breakthroughs From The Point Of View Of Mainstream Hollywood Cinema, But Their Themes Have A Long Ancestry In Lowlife Horror. Carrie And The Boys -- Her Body, Himself -- Opening Up -- Getting Even -- The Eye Of Horror. By Carol J. Clover. Includes Bibliographical References (pages 243-253) And Index.",en,First Edition,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.3 Pounds, Width: 0.75 Inches",55.0,https://images.isbndb.com/covers/80/24/9780691048024.jpg,Success,52.0,15.2
0-941300-04-8,News: A Novel,"Conrad, Heather",Mother Courage Pr,372.0,1987,,Paperback,"By Heather Conrad. Subtitle On Cover: A Suspense Novel Of Women, Revolution, And Love.",en,"A Suspense Novel of Women, Revolution and Love","Height: 8.75 Inches, Length: 5.75 Inches, Weight: 1 Pounds, Width: 1 Inches",9.95,https://images.isbndb.com/covers/00/49/9780941300049.jpg,Success,66.0,15.2
0-06-097512-1,A Low Life in High Heels: The Holly Woodlawn Story,"Woodlawn, Holly, Copeland, Jeffrey",Perennial,305.0,1992,,Paperback,,en,First Edition,"Height: 8.25 Inches, Length: 5.25 Inches, Weight: 0.6 Pounds, Width: 0.75 Inches",12.0,https://images.isbndb.com/covers/51/28/9780060975128.jpg,Success,60.0,15.2
0-934678-29-4,Falling Through the Cracks,"Rogers, Fritzie",New Victoria Pub,183.0,1992,,Paperback,,en,English Language,"Height: 8.5 Inches, Length: 5.5 Inches, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/82/92/9780934678292.jpg,Success,72.0,15.2
0-944072-21-6,Augusta Cotton,"Erhart, Margaret",Zoland Books,289.0,1992,,Hardcover,"What Was Lost Would Be Lost Again Every Time We Invented It, Until The Pearls Of Our Lives Were Hidden Under So Many Layers Of Story, That Only Through Great Effort And Great Love Would We Ever Be Able To Bring Them Back. Told Through The Voice Of Augusta Cotton As She Recollects Her Childhood, This Imaginative Novel Captures The Magical And Turbulent Times Of Two Eleven-year-old Girls Searching For Meaning In The Quiet Confusion That Surrounds Them. It Is The End Of. 1963. Augusta's New Friend, Helen Walsh, Has Mysterious And Prolonged Absences From School, And Soon She Is Diagnosed With Lupus. Augusta's Father, The Respected Town Doctor, Has Many Answers, But He Cannot Make Helen Well. Jordan, Helen's Mother, Is Still Shocked By The Circumstances Surrounding Her Husband's Untimely Death, Circumstances In Which Helen Is Somehow Involved. The Young Girls Spend More And More Time Together Reading And Telling The Stories Of Their. Families. They Grow Closer As Augusta Cares For Her New Best Friend. In Between Shared Laughter And The Silence Of Helen's Pain, They Find Themselves Entering A Complex Adult World. Eventually Augusta Learns What Happened To Her Friend's Family, Which Includes A Brain-damaged Older Brother, And Her Mother's Friend Joan, A Taxi Driver. With Intelligence And Sensitivity, Margaret Erhart Introduces Us To Resilient Characters In A Story That Is Full Of The Perplexities. Mysteries, And Visions Of Childhood. She Brings Us A Story Of The Living And The Dead, Of Wellness And Illness, And Of A World Haunted By Memory. Margaret Erhart.",en,First Edition,"Height: 8.75 Inches, Length: 6 Inches, Weight: 1.3 Pounds, Width: 1 Inches",19.95,https://images.isbndb.com/covers/22/19/9780944072219.jpg,Success,76.0,15.2
1-55850-106-1,The Book of Women: 300 Notable Women History Passed by,"Griffin, Lynne, McCann, Kelly",Adams Media Corp,160.0,1992,"Women, Women--Biography, Women--History, Women--Social conditions, CT3203 .G72 1992, 920.72",Hardcover,"Lynne Griffin & Kelly Mccann ; Illustrations, Joanna Hudgens. Includes Bibliographical References (p. 141-146) And Index.",en,,"Height: 6.5 inches, Length: 5.75 Inches, Weight: 0.65 Pounds, Width: 0.75 inches",1.99,https://images.isbndb.com/covers/10/65/9781558501065.jpg,Success,78.0,15.2
0-918393-91-4,Sexuality and Eroticism Among Males in Moslem Societies (Haworth Gay&Lesbian Studies),,Routledge,218.0,1992-03-06,,Paperback,"<p>Here is the first major work published about sexuality and eroticism between males in Islamic society. Through narratives, analytic essays, descriptions, and academic treatises, Sexuality and Eroticism Among Males in Moslem Societies provides a revealing and most fascinating look into what is--for most Westerners--still a very hidden, very foreign culture. <p>Until now there has existed a lack of solid information about sexuality in Islamic society, but this volume portrays very clearly the relationship between same-sex eroticism and the ideal of the man as penetrator. As a result, Sexuality and Eroticism Among Males in Moslem Societies illuminates not only homosexuality but the whole sexual culture and role of gender in the Muslim world. The chapters focus on homosexuality among men in Morocco, Syria, Iran, Turkey, and Israel. Despite its occurrence in this region of the world, sex between males is not considered to be &#8220;homosexuality&#8221; by most men--a concept that is reiterated in chapter after chapter. In addition to major differences in the attitudes toward homosexual acts in Muslim countries and the West, this enlightening book also shows great differences among the Muslim countries themselves, depending upon the degree to which Islamic law is enforced, the impact of different western colonial influences and legal systems, and the sheer impact of cultural variation within so vast a geographic area. There are some keen observations and insights into the socialization of boys in Islamic culture, the status and inaccessibility of women, and sex roles and attitudes toward them.<p>Sexuality and Eroticism Among Males in Moslem Societies captures a sense of the Muslim countries in the process of rapid change--from the anti-modernist and religious fundamentalism of Iran to the attempts in the cities of Turkey to develop a western style gay way of life, with all the difficulties that involves. An engaging book for readers interested in gay studies, anthropologists, orientalists, historians, students of comparative law, and sexologists, it should also be read by anyone in contact with Arabs, Turks, or Persians--as tourists in Muslim countries, social service professionals working with immigrants, or friends of Muslims.</p> <h3>Booknews</h3> <p>The first study devoted to male homosexuality among Moslems since Burton's notorious 1885 ""Terminal Essay"" to the Arabian nights. The work emerged from discussions among the European gay community about Moslem immigrants and sex tourism to the Moslem world. The 19 essays include personal accounts, historical and legal treatments, and reviews of literature and film. Paper edition (unseen), $12.95. Annotation c. Book News, Inc., Portland, OR (booknews.com)</p>",en,1,"Height: 8.35 Inches, Length: 5.98 Inches, Weight: 0.7495716908 Pounds, Width: 0.5 Inches",53.95,https://images.isbndb.com/covers/39/13/9780918393913.jpg,Success,60.0,15.2
0-452-26817-6,Ceremonies : Prose and Poetry,"Hemphill, Essex",Plume,192.0,1992-06-01,"African American gays--Literary collections, Gay men--Literary collections, PS3558.E47925 C47 1992, 811/.54",Paperback,"Ceremonies Offers Provocative Commentary On Highly Charged Topics Such As Robert Mapplethorpe's Photographs Of African-american Men, Feminism Among Men, And Aids In The Black Community. American Hero -- Heavy Breathing -- Visiting Hours -- Civil Servant -- Voices -- For My Own Protection. When My Brother Fell -- Fixin' Things -- Does Your Mama Know About Me? -- Miss Emily's Grandson Won't Hush His Mouth -- Commitments -- If Freud Had Been A Neurotic Colored Woman : Reading Dr. Frances Cress Welsing -- Loyalty. Rights And Permissions -- Object Lessons -- Invitations All Around -- The Occupied Territories -- Without Comment -- Song For Rapunzel -- The Tomb Of Sorrow. -- So Many Dreams -- Ceremonies. Family Jewels -- If I Simply Wanted Status, I'd Wear Calvin Klein -- To Be Real -- Soft Targets -- Cordon Negro -- In An Afternoon Light -- Black Machismo -- To Some Supposed Brothers -- Gardenias -- I Want To Talk About You. Selections From Earth Life. Pressing Flats -- If His Name Were Mandingo -- Black Beans -- Homocide -- Better Days. Selections From Conditions. Le Salon -- Under Certain Circumstances -- Where Seed Falls -- O Tell Me, Brutus -- Now We Think -- Balloons -- Isn't It Funny -- The Edge -- Between Pathos And Seduction -- Heavy Corners -- Equus -- Romance Is Intrigue -- American Wedding -- In The Life. Essex Hemphill.",en,,"Height: 5 Inches, Length: 7 Inches, Weight: 0.3968320716 Pounds, Width: 1 Inches",10.0,https://images.isbndb.com/covers/81/73/9780452268173.jpg,Success,60.0,15.2
0-931432-89-8,What Are You Doing With the Rest of Your Life?: Choices in Midlife,"Hardin, Paula Payne",New World Library,192.0,1992,,Paperback,,en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.80027801106 Pounds, Width: 0.75 Inches",12.95,https://images.isbndb.com/covers/28/97/9780931432897.jpg,Success,78.0,15.2
0-9624142-2-0,50 Things You Should Know About the Chronic Fatigue Syndrome Epidemic,"Ostrom, Neenyah",That New Magazine,83.0,1992,,Paperback,,en,,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.3 Pounds, Width: 0.25 Inches",6.95,https://images.isbndb.com/covers/42/20/9780962414220.jpg,Success,79.0,15.2
